#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        9731     1.23464     1.17712 0.000772171
        9732     1.23427     1.17713 0.000772114
        9733     1.23389     1.17714 0.000772056
        9734     1.23352     1.17714 0.000771999
        9735     1.23315     1.17715 0.000771941
        9736     1.23277     1.17715 0.000771883
        9737      1.2324     1.17716 0.000771824
        9738     1.23204     1.17716 0.000771766
        9739     1.23167     1.17717 0.000771707
        9740     1.23131     1.17717 0.000771648
        9741     1.23095     1.17718 0.000771588
        9742      1.2306     1.17719 0.000771528
        9743     1.23025     1.17719 0.000771468
        9744      1.2299      1.1772 0.000771408
        9745     1.22956      1.1772 0.000771348
        9746     1.22922     1.17721 0.000771287
        9747     1.22889     1.17721 0.000771226
        9748     1.22857     1.17722 0.000771165
        9749     1.22825     1.17722 0.000771104
        9750     1.22794     1.17723 0.000771042
        9751     1.22763     1.17723  0.00077098
        9752     1.22733     1.17724 0.000770919
        9753     1.22704     1.17724 0.000770856
        9754     1.22676     1.17725 0.000770794
        9755     1.22648     1.17725 0.000770732
        9756     1.22621     1.17726 0.000770669
        9757     1.22595     1.17726 0.000770606
        9758      1.2257     1.17727 0.000770543
        9759     1.22545     1.17727  0.00077048
        9760     1.22522     1.17728 0.000770417
        9761     1.22499     1.17728 0.000770353
        9762     1.22478     1.17729  0.00077029
        9763     1.22457     1.17729 0.000770226
        9764     1.22437      1.1773 0.000770162
        9765     1.22418      1.1773 0.000770098
        9766       1.224     1.17731 0.000770034
        9767     1.22382     1.17731  0.00076997
        9768     1.22366     1.17732 0.000769906
        9769     1.22351     1.17732 0.000769842
        9770     1.22337     1.17733 0.000769777
        9771     1.22323     1.17733 0.000769713
        9772     1.22311     1.17734 0.000769648
        9773     1.22299     1.17734 0.000769584
        9774     1.22289     1.17735 0.000769519
        9775     1.22279     1.17735 0.000769454
        9776      1.2227     1.17735  0.00076939
        9777     1.22262     1.17736 0.000769325
        9778     1.22255     1.17736  0.00076926
        9779     1.22249     1.17737 0.000769195
        9780     1.22243     1.17737 0.000769131
        9781     1.22239     1.17738 0.000769066
        9782     1.22235     1.17738 0.000769001
        9783     1.22232     1.17739 0.000768936
        9784      1.2223     1.17739 0.000768871
        9785     1.22229      1.1774 0.000768806
        9786     1.22228      1.1774 0.000768741
        9787     1.22228     1.17741 0.000768676
        9788     1.22229     1.17741 0.000768611
        9789      1.2223     1.17741 0.000768547
        9790     1.22232     1.17742 0.000768482
        9791     1.22235     1.17742 0.000768417
        9792     1.22238     1.17743 0.000768352
        9793     1.22242     1.17743 0.000768288
        9794     1.22247     1.17744 0.000768223
        9795     1.22252     1.17744 0.000768158
        9796     1.22257     1.17745 0.000768094
        9797     1.22263     1.17745 0.000768029
        9798     1.22269     1.17746 0.000767965
        9799     1.22276     1.17746   0.0007679
        9800     1.22283     1.17747 0.000767836
        9801      1.2229     1.17747 0.000767771
        9802     1.22298     1.17747 0.000767707
        9803     1.22306     1.17748 0.000767643
        9804     1.22315     1.17748 0.000767579
        9805     1.22324     1.17749 0.000767515
        9806     1.22333     1.17749 0.000767451
        9807     1.22342      1.1775 0.000767387
        9808     1.22351      1.1775 0.000767323
        9809     1.22361     1.17751 0.000767259
        9810     1.22371     1.17751 0.000767195
        9811     1.22381     1.17752 0.000767131
        9812     1.22391     1.17752 0.000767068
        9813     1.22401     1.17753 0.000767004
        9814     1.22412     1.17753 0.000766941
        9815     1.22422     1.17754 0.000766877
        9816     1.22433     1.17754 0.000766814
        9817     1.22444     1.17755 0.000766751
        9818     1.22455     1.17755 0.000766688
        9819     1.22466     1.17755 0.000766625
        9820     1.22477     1.17756 0.000766562
        9821     1.22488     1.17756 0.000766499
        9822     1.22499     1.17757 0.000766436
        9823     1.22511     1.17757 0.000766373
        9824     1.22522     1.17758 0.000766311
        9825     1.22534     1.17758 0.000766248
        9826     1.22545     1.17759 0.000766185
        9827     1.22557     1.17759 0.000766123
        9828     1.22569      1.1776 0.000766061
        9829     1.22581      1.1776 0.000765998
        9830     1.22592     1.17761 0.000765936
        9831     1.22604     1.17761 0.000765874
        9832     1.22617     1.17762 0.000765812
        9833     1.22629     1.17762  0.00076575
        9834     1.22641     1.17763 0.000765689
        9835     1.22653     1.17763 0.000765627
        9836     1.22666     1.17764 0.000765565
        9837     1.22679     1.17764 0.000765504
        9838     1.22691     1.17765 0.000765442
        9839     1.22704     1.17765 0.000765381
        9840     1.22717     1.17766  0.00076532
        9841     1.22731     1.17766 0.000765259
        9842     1.22744     1.17767 0.000765198
        9843     1.22758     1.17767 0.000765137
        9844     1.22771     1.17768 0.000765076
        9845     1.22785     1.17768 0.000765015
        9846     1.22799     1.17769 0.000764954
        9847     1.22813     1.17769 0.000764894
        9848     1.22828      1.1777 0.000764833
        9849     1.22842      1.1777 0.000764773
        9850     1.22857     1.17771 0.000764713
        9851     1.22872     1.17771 0.000764653
        9852     1.22887     1.17772 0.000764593
        9853     1.22902     1.17772 0.000764533
        9854     1.22918     1.17773 0.000764473
        9855     1.22933     1.17774 0.000764414
        9856     1.22949     1.17774 0.000764354
        9857     1.22965     1.17775 0.000764295
        9858     1.22981     1.17775 0.000764235
        9859     1.22998     1.17776 0.000764176
        9860     1.23014     1.17776 0.000764117
        9861      1.2303     1.17777 0.000764058
        9862     1.23047     1.17777    0.000764
        9863     1.23064     1.17778 0.000763941
        9864     1.23081     1.17778 0.000763882
        9865     1.23098     1.17779 0.000763824
        9866     1.23115     1.17779 0.000763766
        9867     1.23132      1.1778 0.000763708
        9868     1.23149      1.1778  0.00076365
        9869     1.23167     1.17781 0.000763592
        9870     1.23184     1.17782 0.000763534
        9871     1.23201     1.17782 0.000763476
        9872     1.23219     1.17783 0.000763419
        9873     1.23236     1.17783 0.000763361
        9874     1.23253     1.17784 0.000763304
        9875     1.23271     1.17784 0.000763247
        9876     1.23288     1.17785  0.00076319
        9877     1.23305     1.17785 0.000763133
        9878     1.23323     1.17786 0.000763077
        9879      1.2334     1.17787  0.00076302
        9880     1.23357     1.17787 0.000762964
        9881     1.23374     1.17788 0.000762908
        9882     1.23391     1.17788 0.000762851
        9883     1.23408     1.17789 0.000762795
        9884     1.23424     1.17789  0.00076274
        9885     1.23441      1.1779 0.000762684
        9886     1.23457     1.17791 0.000762628
        9887     1.23473     1.17791 0.000762573
        9888     1.23489     1.17792 0.000762517
        9889     1.23505     1.17792 0.000762462
        9890     1.23521     1.17793 0.000762407
        9891     1.23537     1.17793 0.000762352
        9892     1.23552     1.17794 0.000762297
        9893     1.23567     1.17795 0.000762243
        9894     1.23582     1.17795 0.000762188
        9895     1.23597     1.17796 0.000762134
        9896     1.23611     1.17796 0.000762079
        9897     1.23625     1.17797 0.000762025
        9898      1.2364     1.17798 0.000761971
        9899     1.23653     1.17798 0.000761917
        9900     1.23667     1.17799 0.000761863
        9901     1.23681     1.17799 0.000761809
        9902     1.23694       1.178 0.000761755
        9903     1.23707     1.17801 0.000761702
        9904      1.2372     1.17801 0.000761648
        9905     1.23732     1.17802 0.000761595
        9906     1.23745     1.17802 0.000761542
        9907     1.23757     1.17803 0.000761489
        9908     1.23769     1.17803 0.000761436
        9909      1.2378     1.17804 0.000761383
        9910     1.23792     1.17805  0.00076133
        9911     1.23803     1.17805 0.000761277
        9912     1.23815     1.17806 0.000761224
        9913     1.23826     1.17807 0.000761172
        9914     1.23837     1.17807 0.000761119
        9915     1.23847     1.17808 0.000761067
        9916     1.23858     1.17808 0.000761015
        9917     1.23868     1.17809 0.000760962
        9918     1.23879      1.1781  0.00076091
        9919     1.23889      1.1781 0.000760858
        9920     1.23899     1.17811 0.000760806
        9921     1.23908     1.17811 0.000760754
        9922     1.23918     1.17812 0.000760703
        9923     1.23928     1.17813 0.000760651
        9924     1.23937     1.17813 0.000760599
        9925     1.23947     1.17814 0.000760548
        9926     1.23956     1.17815 0.000760496
        9927     1.23965     1.17815 0.000760445
        9928     1.23974     1.17816 0.000760394
        9929     1.23984     1.17816 0.000760343
        9930     1.23993     1.17817 0.000760291
        9931     1.24001     1.17818  0.00076024
        9932      1.2401     1.17818 0.000760189
        9933     1.24019     1.17819 0.000760138
        9934     1.24028     1.17819 0.000760088
        9935     1.24036      1.1782 0.000760037
        9936     1.24045     1.17821 0.000759986
        9937     1.24054     1.17821 0.000759936
        9938     1.24062     1.17822 0.000759885
        9939      1.2407     1.17823 0.000759835
        9940     1.24079     1.17823 0.000759784
        9941     1.24087     1.17824 0.000759734
        9942     1.24095     1.17825 0.000759684
        9943     1.24104     1.17825 0.000759634
        9944     1.24112     1.17826 0.000759584
        9945      1.2412     1.17826 0.000759533
        9946     1.24128     1.17827 0.000759484
        9947     1.24136     1.17828 0.000759434
        9948     1.24144     1.17828 0.000759384
        9949     1.24151     1.17829 0.000759334
        9950     1.24159      1.1783 0.000759284
